datetime,leads,cpl,roi
2024-04-15 01:00:00,9,28.89,0.331
2024-04-15 02:00:00,9,32.43,0.292
2024-04-15 03:00:00,10,29.22,0.198
2024-04-15 04:00:00,10,29.81,0.369
2024-04-15 05:00:00,11,27.0,0.286
2024-04-15 06:00:00,7,26.38,0.26
2024-04-15 07:00:00,7,30.03,0.285
2024-04-15 08:00:00,11,26.65,0.24
2024-04-15 09:00:00,7,30.16,0.269
2024-04-15 10:00:00,9,32.33,0.316
2024-04-15 11:00:00,7,30.85,0.311
2024-04-15 12:00:00,6,30.14,0.307
2024-04-15 13:00:00,8,29.58,0.246
2024-04-15 14:00:00,7,28.32,0.233
2024-04-15 15:00:00,9,28.9,0.295
2024-04-15 16:00:00,5,28.04,0.314
2024-04-15 17:00:00,8,26.59,0.239
2024-04-15 18:00:00,7,29.33,0.264
2024-04-15 19:00:00,5,31.52,0.295
2024-04-15 20:00:00,8,26.77,0.271
2024-04-15 21:00:00,8,32.19,0.333
2024-04-15 22:00:00,7,31.87,0.21
2024-04-15 23:00:00,8,30.27,0.203
2024-04-16 00:00:00,8,30.33,0.33
2024-04-16 01:00:00,8,29.19,0.306
2024-04-16 02:00:00,10,29.69,0.28
2024-04-16 03:00:00,9,28.72,0.258
2024-04-16 04:00:00,10,29.76,0.298
2024-04-16 05:00:00,10,30.02,0.284
2024-04-16 06:00:00,10,33.54,0.29
2024-04-16 07:00:00,7,30.96,0.271
2024-04-16 08:00:00,11,29.45,0.301
2024-04-16 09:00:00,9,29.71,0.321
2024-04-16 10:00:00,8,28.53,0.32
2024-04-16 11:00:00,8,28.9,0.297
2024-04-16 12:00:00,7,31.87,0.274
2024-04-16 13:00:00,7,29.1,0.297
2024-04-16 14:00:00,7,28.9,0.334
2024-04-16 15:00:00,6,28.99,0.266
2024-04-16 16:00:00,7,28.76,0.26
2024-04-16 17:00:00,6,32.52,0.299
2024-04-16 18:00:00,5,30.59,0.311
2024-04-16 19:00:00,3,29.78,0.269
2024-04-16 20:00:00,8,30.45,0.296
2024-04-16 21:00:00,5,30.87,0.232
2024-04-16 22:00:00,5,28.98,0.273
2024-04-16 23:00:00,4,27.74,0.351
2024-04-17 00:00:00,7,33.24,0.304
2024-04-17 01:00:00,7,32.59,0.241
2024-04-17 02:00:00,5,31.41,0.248
2024-04-17 03:00:00,8,32.53,0.211
2024-04-17 04:00:00,7,34.57,0.354
2024-04-17 05:00:00,12,29.71,0.223
2024-04-17 06:00:00,7,28.59,0.147
2024-04-17 07:00:00,7,32.19,0.203
2024-04-17 08:00:00,5,27.98,0.276
2024-04-17 09:00:00,8,31.03,0.237
2024-04-17 10:00:00,5,30.4,0.279
2024-04-17 11:00:00,4,32.39,0.29
2024-04-17 12:00:00,5,30.12,0.242
2024-04-17 13:00:00,2,33.52,0.227
2024-04-17 14:00:00,4,29.67,0.318
2024-04-17 15:00:00,6,32.62,0.287
2024-04-17 16:00:00,3,29.92,0.139
2024-04-17 17:00:00,3,32.39,0.196
2024-04-17 18:00:00,4,29.31,0.183
2024-04-17 19:00:00,5,31.33,0.264
2024-04-17 20:00:00,4,34.06,0.282
2024-04-17 21:00:00,4,31.69,0.264
2024-04-17 22:00:00,5,33.87,0.241
2024-04-17 23:00:00,2,31.49,0.323
2024-04-18 00:00:00,5,30.58,0.288
2024-04-18 01:00:00,3,31.97,0.226
2024-04-18 02:00:00,4,32.91,0.229
2024-04-18 03:00:00,0,27.9,0.234
2024-04-18 04:00:00,6,32.8,0.254
2024-04-18 05:00:00,4,29.91,0.273
2024-04-18 06:00:00,7,29.46,0.292
2024-04-18 07:00:00,5,32.95,0.23
2024-04-18 08:00:00,6,34.59,0.204
2024-04-18 09:00:00,2,32.39,0.291
2024-04-18 10:00:00,5,29.28,0.313
2024-04-18 11:00:00,6,30.69,0.357
2024-04-18 12:00:00,3,31.24,0.291
2024-04-18 13:00:00,3,32.51,0.235
2024-04-18 14:00:00,1,32.01,0.301
2024-04-18 15:00:00,0,33.18,0.263
2024-04-18 16:00:00,2,34.23,0.204
2024-04-18 17:00:00,0,32.96,0.268
2024-04-18 18:00:00,0,34.1,0.285
2024-04-18 19:00:00,0,31.81,0.342
2024-04-18 20:00:00,0,38.98,0.274
2024-04-18 21:00:00,2,33.53,0.23
2024-04-18 22:00:00,2,33.83,0.176
2024-04-18 23:00:00,2,36.02,0.209
2024-04-19 00:00:00,3,32.71,0.222
2024-04-19 01:00:00,0,31.28,0.354
2024-04-19 02:00:00,3,35.23,0.261
2024-04-19 03:00:00,3,35.38,0.266
2024-04-19 04:00:00,3,32.99,0.325
2024-04-19 05:00:00,5,36.24,0.3
2024-04-19 06:00:00,3,32.59,0.257
2024-04-19 07:00:00,3,34.66,0.327
2024-04-19 08:00:00,0,35.86,0.236
2024-04-19 09:00:00,3,33.06,0.284
2024-04-19 10:00:00,1,33.82,0.207
2024-04-19 11:00:00,2,34.99,0.283
2024-04-19 12:00:00,0,32.24,0.32
2024-04-19 13:00:00,1,31.38,0.313
2024-04-19 14:00:00,1,35.71,0.314
2024-04-19 15:00:00,3,33.69,0.414
2024-04-19 16:00:00,1,32.1,0.256
2024-04-19 17:00:00,0,33.33,0.224
2024-04-19 18:00:00,0,34.2,0.292
2024-04-19 19:00:00,1,30.08,0.225
2024-04-19 20:00:00,0,34.68,0.212
2024-04-19 21:00:00,0,34.1,0.256
2024-04-19 22:00:00,4,36.62,0.368
2024-04-19 23:00:00,4,32.91,0.303
2024-04-20 00:00:00,4,36.13,0.288
2024-04-20 01:00:00,3,33.32,0.185
2024-04-20 02:00:00,5,33.72,0.237
2024-04-20 03:00:00,4,34.04,0.34
2024-04-20 04:00:00,5,37.69,0.255
2024-04-20 05:00:00,4,31.06,0.378
2024-04-20 06:00:00,7,34.56,0.291
2024-04-20 07:00:00,3,33.68,0.261
2024-04-20 08:00:00,7,33.57,0.252
2024-04-20 09:00:00,5,34.82,0.265
2024-04-20 10:00:00,3,35.9,0.195
2024-04-20 11:00:00,4,34.78,0.317
2024-04-20 12:00:00,4,36.22,0.29
2024-04-20 13:00:00,5,33.27,0.255
2024-04-20 14:00:00,3,33.7,0.262
2024-04-20 15:00:00,1,31.83,0.308
2024-04-20 16:00:00,2,37.82,0.369
2024-04-20 17:00:00,5,33.51,0.344
2024-04-20 18:00:00,5,33.32,0.277
2024-04-20 19:00:00,4,35.15,0.226
2024-04-20 20:00:00,4,36.18,0.191
2024-04-20 21:00:00,5,32.61,0.273
2024-04-20 22:00:00,6,36.39,0.228
2024-04-20 23:00:00,4,33.44,0.275
2024-04-21 00:00:00,4,36.93,0.282
2024-04-21 01:00:00,6,33.01,0.303
2024-04-21 02:00:00,6,35.59,0.208
2024-04-21 03:00:00,6,34.23,0.222
2024-04-21 04:00:00,6,31.92,0.251
2024-04-21 05:00:00,11,31.36,0.28
2024-04-21 06:00:00,8,32.73,0.277
2024-04-21 07:00:00,8,36.23,0.395
2024-04-21 08:00:00,6,30.38,0.153
2024-04-21 09:00:00,4,34.95,0.322
2024-04-21 10:00:00,5,34.8,0.319
2024-04-21 11:00:00,8,30.97,0.22
2024-04-21 12:00:00,6,32.76,0.243
2024-04-21 13:00:00,6,32.78,0.354
2024-04-21 14:00:00,6,34.5,0.235
2024-04-21 15:00:00,4,37.35,0.236
2024-04-21 16:00:00,7,36.58,0.272
2024-04-21 17:00:00,4,33.73,0.291
2024-04-21 18:00:00,7,32.82,0.316
2024-04-21 19:00:00,6,31.38,0.318
2024-04-21 20:00:00,3,33.76,0.305
2024-04-21 21:00:00,5,32.73,0.17
2024-04-21 22:00:00,4,34.48,0.263
2024-04-21 23:00:00,9,34.57,0.299
2024-04-22 00:00:00,8,33.63,0.3
2024-04-22 01:00:00,5,33.69,0.23
2024-04-22 02:00:00,10,33.23,0.214
2024-04-22 03:00:00,9,33.61,0.211
2024-04-22 04:00:00,7,37.52,0.288
2024-04-22 05:00:00,12,35.7,0.315
2024-04-22 06:00:00,10,35.75,0.272
2024-04-22 07:00:00,9,36.72,0.211
2024-04-22 08:00:00,9,36.56,0.274
2024-04-22 09:00:00,7,37.58,0.217
2024-04-22 10:00:00,6,35.92,0.228
2024-04-22 11:00:00,10,35.17,0.246
2024-04-22 12:00:00,7,33.59,0.225
2024-04-22 13:00:00,7,33.13,0.208
2024-04-22 14:00:00,4,36.56,0.342
2024-04-22 15:00:00,4,34.58,0.17
2024-04-22 16:00:00,7,32.1,0.235
2024-04-22 17:00:00,7,30.64,0.253
2024-04-22 18:00:00,9,39.14,0.326
2024-04-22 19:00:00,8,32.88,0.279
2024-04-22 20:00:00,6,33.49,0.25
2024-04-22 21:00:00,8,37.33,0.227
2024-04-22 22:00:00,7,32.46,0.321
2024-04-22 23:00:00,11,35.95,0.223
2024-04-23 00:00:00,10,38.54,0.274
2024-04-23 01:00:00,9,39.14,0.255
2024-04-23 02:00:00,10,34.02,0.288
2024-04-23 03:00:00,12,34.9,0.342
2024-04-23 04:00:00,11,34.14,0.299
2024-04-23 05:00:00,12,34.9,0.257
2024-04-23 06:00:00,6,37.54,0.347
2024-04-23 07:00:00,10,32.15,0.342
2024-04-23 08:00:00,8,36.25,0.32
2024-04-23 09:00:00,11,34.57,0.277
2024-04-23 10:00:00,10,37.7,0.225
2024-04-23 11:00:00,7,37.6,0.145
2024-04-23 12:00:00,9,34.16,0.274
2024-04-23 13:00:00,9,34.76,0.302
2024-04-23 14:00:00,6,36.77,0.196
2024-04-23 15:00:00,9,36.95,0.284
2024-04-23 16:00:00,5,30.05,0.24
2024-04-23 17:00:00,5,36.77,0.288
2024-04-23 18:00:00,6,38.29,0.232
2024-04-23 19:00:00,4,35.51,0.226
2024-04-23 20:00:00,5,36.9,0.259
2024-04-23 21:00:00,8,37.56,0.204
2024-04-23 22:00:00,6,35.44,0.31
2024-04-23 23:00:00,4,36.63,0.263
2024-04-24 00:00:00,7,35.03,0.205
2024-04-24 01:00:00,6,34.89,0.231
2024-04-24 02:00:00,9,33.68,0.292
2024-04-24 03:00:00,9,35.34,0.247
2024-04-24 04:00:00,10,38.77,0.297
2024-04-24 05:00:00,9,33.19,0.212
2024-04-24 06:00:00,9,36.22,0.248
2024-04-24 07:00:00,6,35.63,0.258
2024-04-24 08:00:00,8,37.93,0.373
2024-04-24 09:00:00,9,38.31,0.225
2024-04-24 10:00:00,5,33.13,0.293
2024-04-24 11:00:00,8,33.82,0.285
2024-04-24 12:00:00,4,33.93,0.349
2024-04-24 13:00:00,3,33.99,0.329
2024-04-24 14:00:00,4,34.16,0.238
2024-04-24 15:00:00,4,35.65,0.209
2024-04-24 16:00:00,4,33.24,0.19
2024-04-24 17:00:00,1,33.52,0.273
2024-04-24 18:00:00,3,33.35,0.312
2024-04-24 19:00:00,1,35.91,0.318
2024-04-24 20:00:00,0,34.79,0.248
2024-04-24 21:00:00,2,34.43,0.263
2024-04-24 22:00:00,2,33.22,0.332
2024-04-24 23:00:00,4,31.68,0.222
2024-04-25 00:00:00,6,38.14,0.137
2024-04-25 01:00:00,2,34.29,0.318
2024-04-25 02:00:00,5,40.28,0.202
2024-04-25 03:00:00,3,36.4,0.246
2024-04-25 04:00:00,6,38.5,0.283
2024-04-25 05:00:00,4,36.82,0.237
2024-04-25 06:00:00,3,35.14,0.314
2024-04-25 07:00:00,6,33.61,0.394
2024-04-25 08:00:00,3,32.84,0.22
2024-04-25 09:00:00,3,37.02,0.267
2024-04-25 10:00:00,0,35.3,0.26
2024-04-25 11:00:00,4,35.99,0.275
2024-04-25 12:00:00,3,36.37,0.23
2024-04-25 13:00:00,2,35.44,0.227
2024-04-25 14:00:00,0,33.77,0.228
2024-04-25 15:00:00,2,36.72,0.237
2024-04-25 16:00:00,0,34.29,0.237
2024-04-25 17:00:00,0,34.85,0.134
2024-04-25 18:00:00,4,36.09,0.264
2024-04-25 19:00:00,0,34.52,0.244
2024-04-25 20:00:00,2,30.98,0.223
2024-04-25 21:00:00,2,36.68,0.264
2024-04-25 22:00:00,2,37.1,0.259
2024-04-25 23:00:00,3,30.91,0.239
2024-04-26 00:00:00,3,32.46,0.259
2024-04-26 01:00:00,3,38.58,0.23
2024-04-26 02:00:00,3,34.98,0.2
2024-04-26 03:00:00,6,34.5,0.357
2024-04-26 04:00:00,2,33.62,0.234
2024-04-26 05:00:00,6,32.39,0.272
2024-04-26 06:00:00,5,34.05,0.388
2024-04-26 07:00:00,5,36.36,0.238
2024-04-26 08:00:00,5,34.36,0.281
2024-04-26 09:00:00,3,35.59,0.375
2024-04-26 10:00:00,0,37.88,0.176
2024-04-26 11:00:00,2,33.17,0.325
2024-04-26 12:00:00,0,34.91,0.269
2024-04-26 13:00:00,0,36.29,0.233
2024-04-26 14:00:00,0,32.4,0.261
2024-04-26 15:00:00,0,34.6,0.24
2024-04-26 16:00:00,0,37.96,0.337
2024-04-26 17:00:00,0,33.51,0.257
2024-04-26 18:00:00,1,36.31,0.293
2024-04-26 19:00:00,4,33.86,0.231
2024-04-26 20:00:00,2,37.72,0.272
2024-04-26 21:00:00,1,30.8,0.238
2024-04-26 22:00:00,2,34.2,0.187
2024-04-26 23:00:00,2,31.09,0.323
2024-04-27 00:00:00,3,32.62,0.275
2024-04-27 01:00:00,4,32.58,0.296
2024-04-27 02:00:00,3,33.43,0.221
2024-04-27 03:00:00,7,31.56,0.316
2024-04-27 04:00:00,3,33.77,0.281
2024-04-27 05:00:00,6,34.81,0.265
2024-04-27 06:00:00,5,30.79,0.309
2024-04-27 07:00:00,8,32.56,0.241
2024-04-27 08:00:00,5,38.88,0.322
2024-04-27 09:00:00,4,34.43,0.224
2024-04-27 10:00:00,4,30.11,0.258
2024-04-27 11:00:00,4,30.91,0.21
2024-04-27 12:00:00,2,34.14,0.199
2024-04-27 13:00:00,2,33.86,0.233
2024-04-27 14:00:00,0,32.45,0.248
2024-04-27 15:00:00,1,37.98,0.284
2024-04-27 16:00:00,2,38.8,0.224
2024-04-27 17:00:00,3,33.01,0.286
2024-04-27 18:00:00,0,35.25,0.24
2024-04-27 19:00:00,3,35.32,0.232
2024-04-27 20:00:00,4,35.55,0.288
2024-04-27 21:00:00,4,32.13,0.229
2024-04-27 22:00:00,3,37.26,0.347
2024-04-27 23:00:00,4,33.21,0.278
2024-04-28 00:00:00,5,34.16,0.188
2024-04-28 01:00:00,5,33.28,0.25
2024-04-28 02:00:00,7,32.97,0.223
2024-04-28 03:00:00,11,33.77,0.174
2024-04-28 04:00:00,6,30.81,0.309
2024-04-28 05:00:00,7,29.2,0.31
2024-04-28 06:00:00,8,32.69,0.219
2024-04-28 07:00:00,7,31.32,0.291
2024-04-28 08:00:00,9,34.14,0.299
2024-04-28 09:00:00,4,33.88,0.255
2024-04-28 10:00:00,6,33.0,0.303
2024-04-28 11:00:00,8,35.9,0.27
2024-04-28 12:00:00,5,32.89,0.312
2024-04-28 13:00:00,4,29.95,0.196
2024-04-28 14:00:00,6,32.38,0.262
2024-04-28 15:00:00,6,35.14,0.265
2024-04-28 16:00:00,5,28.99,0.197
2024-04-28 17:00:00,4,32.54,0.202
2024-04-28 18:00:00,6,33.84,0.176
2024-04-28 19:00:00,5,37.95,0.257
2024-04-28 20:00:00,7,35.03,0.233
2024-04-28 21:00:00,8,32.84,0.19
2024-04-28 22:00:00,3,33.58,0.315
2024-04-28 23:00:00,8,28.7,0.274
2024-04-29 00:00:00,5,30.36,0.218
2024-04-29 01:00:00,12,33.73,0.264
2024-04-29 02:00:00,8,32.71,0.242
2024-04-29 03:00:00,10,32.92,0.176
2024-04-29 04:00:00,10,32.38,0.268
2024-04-29 05:00:00,9,32.26,0.336
2024-04-29 06:00:00,8,32.44,0.325
2024-04-29 07:00:00,12,30.08,0.259
2024-04-29 08:00:00,11,31.69,0.232
2024-04-29 09:00:00,12,29.62,0.282
2024-04-29 10:00:00,9,30.83,0.267
2024-04-29 11:00:00,8,34.43,0.247
2024-04-29 12:00:00,7,31.63,0.347
2024-04-29 13:00:00,7,33.15,0.234
2024-04-29 14:00:00,5,32.14,0.301
2024-04-29 15:00:00,6,31.1,0.261
2024-04-29 16:00:00,5,29.82,0.261
2024-04-29 17:00:00,7,30.99,0.171
2024-04-29 18:00:00,6,32.12,0.308
2024-04-29 19:00:00,7,32.87,0.295
2024-04-29 20:00:00,9,31.91,0.262
2024-04-29 21:00:00,7,32.93,0.305
2024-04-29 22:00:00,9,28.55,0.274
2024-04-29 23:00:00,11,33.28,0.188
2024-04-30 00:00:00,10,29.25,0.204
2024-04-30 01:00:00,11,33.43,0.25
2024-04-30 02:00:00,9,32.42,0.168
2024-04-30 03:00:00,10,27.64,0.309
2024-04-30 04:00:00,8,32.81,0.242
2024-04-30 05:00:00,10,33.28,0.259
2024-04-30 06:00:00,10,33.77,0.203
2024-04-30 07:00:00,9,29.67,0.285
2024-04-30 08:00:00,11,31.53,0.245
2024-04-30 09:00:00,7,32.51,0.236
2024-04-30 10:00:00,10,32.55,0.323
2024-04-30 11:00:00,9,31.86,0.318
2024-04-30 12:00:00,7,30.14,0.29
2024-04-30 13:00:00,6,32.93,0.262
2024-04-30 14:00:00,6,32.9,0.226
2024-04-30 15:00:00,8,30.56,0.237
2024-04-30 16:00:00,5,29.26,0.235
2024-04-30 17:00:00,5,29.33,0.271
2024-04-30 18:00:00,5,33.47,0.25
2024-04-30 19:00:00,8,32.6,0.251
2024-04-30 20:00:00,5,30.61,0.329
2024-04-30 21:00:00,5,30.21,0.309
2024-04-30 22:00:00,8,27.03,0.212
2024-04-30 23:00:00,7,30.35,0.266
2024-05-01 00:00:00,8,28.1,0.213
2024-05-01 01:00:00,6,30.75,0.281
2024-05-01 02:00:00,7,32.76,0.348
2024-05-01 03:00:00,10,28.39,0.233
2024-05-01 04:00:00,7,30.78,0.291
2024-05-01 05:00:00,7,32.26,0.332
2024-05-01 06:00:00,8,30.66,0.244
2024-05-01 07:00:00,6,29.13,0.276
2024-05-01 08:00:00,6,30.15,0.337
2024-05-01 09:00:00,6,32.0,0.204
2024-05-01 10:00:00,6,30.57,0.199
2024-05-01 11:00:00,7,29.99,0.188
2024-05-01 12:00:00,7,32.27,0.288
2024-05-01 13:00:00,3,30.94,0.2
2024-05-01 14:00:00,3,27.46,0.278
2024-05-01 15:00:00,4,31.09,0.318
2024-05-01 16:00:00,5,31.68,0.217
2024-05-01 17:00:00,3,27.26,0.212
2024-05-01 18:00:00,3,25.16,0.284
2024-05-01 19:00:00,3,27.57,0.253
2024-05-01 20:00:00,4,29.4,0.132
2024-05-01 21:00:00,2,31.58,0.327
2024-05-01 22:00:00,4,27.74,0.278
2024-05-01 23:00:00,6,30.59,0.231
2024-05-02 00:00:00,4,23.65,0.229
2024-05-02 01:00:00,5,29.75,0.285
2024-05-02 02:00:00,4,28.53,0.247
2024-05-02 03:00:00,2,33.5,0.252
2024-05-02 04:00:00,5,25.48,0.257
2024-05-02 05:00:00,6,29.19,0.209
2024-05-02 06:00:00,4,25.38,0.231
2024-05-02 07:00:00,3,28.03,0.24
2024-05-02 08:00:00,3,25.69,0.211
2024-05-02 09:00:00,5,33.65,0.263
2024-05-02 10:00:00,6,28.29,0.273
2024-05-02 11:00:00,5,28.54,0.333
2024-05-02 12:00:00,0,28.83,0.211
2024-05-02 13:00:00,3,26.61,0.294
2024-05-02 14:00:00,0,30.94,0.32
2024-05-02 15:00:00,0,30.07,0.296
2024-05-02 16:00:00,0,30.58,0.224
2024-05-02 17:00:00,1,26.27,0.233
2024-05-02 18:00:00,2,30.93,0.325
2024-05-02 19:00:00,0,30.66,0.239
2024-05-02 20:00:00,1,28.12,0.247
2024-05-02 21:00:00,2,30.33,0.224
2024-05-02 22:00:00,2,29.04,0.287
2024-05-02 23:00:00,4,25.27,0.125
2024-05-03 00:00:00,1,28.05,0.208
2024-05-03 01:00:00,3,27.41,0.199
2024-05-03 02:00:00,2,28.5,0.328
2024-05-03 03:00:00,4,30.33,0.26
2024-05-03 04:00:00,4,24.97,0.238
2024-05-03 05:00:00,4,27.32,0.238
2024-05-03 06:00:00,3,26.52,0.179
2024-05-03 07:00:00,2,26.57,0.316
2024-05-03 08:00:00,0,26.44,0.23
2024-05-03 09:00:00,3,28.18,0.277
2024-05-03 10:00:00,2,29.05,0.215
2024-05-03 11:00:00,1,28.66,0.245
2024-05-03 12:00:00,4,28.3,0.202
2024-05-03 13:00:00,0,29.13,0.235
2024-05-03 14:00:00,3,32.61,0.3
2024-05-03 15:00:00,3,28.08,0.253
2024-05-03 16:00:00,0,29.81,0.266
2024-05-03 17:00:00,0,29.66,0.25
2024-05-03 18:00:00,0,31.25,0.329
2024-05-03 19:00:00,0,28.77,0.206
2024-05-03 20:00:00,0,25.93,0.24
2024-05-03 21:00:00,3,28.19,0.256
2024-05-03 22:00:00,5,28.04,0.197
2024-05-03 23:00:00,4,29.13,0.253
2024-05-04 00:00:00,4,25.72,0.248
2024-05-04 01:00:00,4,29.96,0.253
2024-05-04 02:00:00,7,27.4,0.253
2024-05-04 03:00:00,8,29.03,0.213
2024-05-04 04:00:00,4,27.93,0.165
2024-05-04 05:00:00,2,27.52,0.256
2024-05-04 06:00:00,2,27.71,0.202
2024-05-04 07:00:00,7,28.55,0.242
2024-05-04 08:00:00,5,31.09,0.209
2024-05-04 09:00:00,5,23.1,0.172
2024-05-04 10:00:00,1,28.18,0.264
2024-05-04 11:00:00,3,27.15,0.281
2024-05-04 12:00:00,3,26.67,0.301
2024-05-04 13:00:00,3,22.26,0.224
2024-05-04 14:00:00,2,28.12,0.248
2024-05-04 15:00:00,1,26.67,0.263
2024-05-04 16:00:00,1,25.22,0.297
2024-05-04 17:00:00,4,26.94,0.158
2024-05-04 18:00:00,3,26.23,0.172
2024-05-04 19:00:00,4,23.3,0.315
2024-05-04 20:00:00,2,26.93,0.161
2024-05-04 21:00:00,0,27.88,0.291
2024-05-04 22:00:00,4,25.59,0.312
2024-05-04 23:00:00,4,27.18,0.286
2024-05-05 00:00:00,6,26.84,0.195
2024-05-05 01:00:00,11,28.68,0.201
2024-05-05 02:00:00,8,26.35,0.242
2024-05-05 03:00:00,11,28.13,0.333
2024-05-05 04:00:00,8,25.87,0.332
2024-05-05 05:00:00,7,30.4,0.26
2024-05-05 06:00:00,8,25.56,0.165
2024-05-05 07:00:00,10,25.03,0.253
2024-05-05 08:00:00,10,26.17,0.235
2024-05-05 09:00:00,6,24.89,0.246
2024-05-05 10:00:00,7,23.82,0.162
2024-05-05 11:00:00,4,27.74,0.257
2024-05-05 12:00:00,7,20.13,0.17
2024-05-05 13:00:00,8,24.79,0.118
2024-05-05 14:00:00,5,23.51,0.256
2024-05-05 15:00:00,4,26.45,0.34
2024-05-05 16:00:00,5,21.76,0.203
2024-05-05 17:00:00,6,27.21,0.221
2024-05-05 18:00:00,5,27.4,0.289
2024-05-05 19:00:00,6,22.79,0.302
2024-05-05 20:00:00,5,26.41,0.249
2024-05-05 21:00:00,8,27.04,0.209
2024-05-05 22:00:00,8,27.86,0.31
2024-05-05 23:00:00,6,23.02,0.183
2024-05-06 00:00:00,6,22.71,0.218
2024-05-06 01:00:00,8,28.91,0.273
2024-05-06 02:00:00,10,24.24,0.165
2024-05-06 03:00:00,10,24.8,0.263
2024-05-06 04:00:00,9,27.1,0.301
2024-05-06 05:00:00,10,23.47,0.328
2024-05-06 06:00:00,9,25.25,0.224
2024-05-06 07:00:00,11,27.54,0.222
2024-05-06 08:00:00,10,22.89,0.279
2024-05-06 09:00:00,8,24.71,0.213
2024-05-06 10:00:00,9,23.44,0.228
2024-05-06 11:00:00,10,24.12,0.259
2024-05-06 12:00:00,7,28.02,0.262
2024-05-06 13:00:00,8,28.44,0.148
2024-05-06 14:00:00,6,26.12,0.185
2024-05-06 15:00:00,7,26.65,0.151
2024-05-06 16:00:00,5,26.57,0.16
2024-05-06 17:00:00,6,24.2,0.187
2024-05-06 18:00:00,8,26.0,0.232
2024-05-06 19:00:00,5,22.92,0.237
2024-05-06 20:00:00,5,23.57,0.135
2024-05-06 21:00:00,5,25.29,0.196
2024-05-06 22:00:00,6,23.33,0.167
2024-05-06 23:00:00,9,22.89,0.233
2024-05-07 00:00:00,6,23.99,0.21
2024-05-07 01:00:00,8,27.69,0.305
2024-05-07 02:00:00,10,28.49,0.235
2024-05-07 03:00:00,10,25.3,0.212
2024-05-07 04:00:00,9,26.51,0.229
2024-05-07 05:00:00,10,24.21,0.21
2024-05-07 06:00:00,10,21.19,0.309
2024-05-07 07:00:00,9,23.51,0.225
2024-05-07 08:00:00,9,24.67,0.265
2024-05-07 09:00:00,12,25.55,0.282
2024-05-07 10:00:00,9,25.06,0.209
2024-05-07 11:00:00,11,24.68,0.152
2024-05-07 12:00:00,6,24.08,0.218
2024-05-07 13:00:00,6,25.91,0.274
2024-05-07 14:00:00,4,22.48,0.157
2024-05-07 15:00:00,4,26.8,0.254
2024-05-07 16:00:00,8,24.01,0.284
2024-05-07 17:00:00,4,29.3,0.311
2024-05-07 18:00:00,8,24.53,0.275
2024-05-07 19:00:00,3,24.19,0.256
2024-05-07 20:00:00,4,24.01,0.251
2024-05-07 21:00:00,5,24.19,0.181
2024-05-07 22:00:00,6,26.33,0.194
2024-05-07 23:00:00,8,25.02,0.155
2024-05-08 00:00:00,7,27.07,0.245
2024-05-08 01:00:00,6,26.02,0.263
2024-05-08 02:00:00,7,25.15,0.247
2024-05-08 03:00:00,7,25.82,0.255
2024-05-08 04:00:00,6,27.46,0.279
2024-05-08 05:00:00,6,26.37,0.175
2024-05-08 06:00:00,9,25.62,0.244
2024-05-08 07:00:00,4,25.89,0.253
2024-05-08 08:00:00,9,22.74,0.217
2024-05-08 09:00:00,6,30.18,0.134
2024-05-08 10:00:00,4,26.09,0.189
2024-05-08 11:00:00,6,26.28,0.215
2024-05-08 12:00:00,7,24.97,0.248
2024-05-08 13:00:00,5,20.42,0.242
2024-05-08 14:00:00,4,24.48,0.337
2024-05-08 15:00:00,4,25.16,0.287
2024-05-08 16:00:00,0,23.36,0.239
2024-05-08 17:00:00,2,23.34,0.246
2024-05-08 18:00:00,1,24.33,0.304
2024-05-08 19:00:00,4,26.55,0.306
2024-05-08 20:00:00,2,27.51,0.257
2024-05-08 21:00:00,4,25.34,0.327
2024-05-08 22:00:00,4,23.87,0.195
2024-05-08 23:00:00,2,24.28,0.238
2024-05-09 00:00:00,3,25.2,0.398
2024-05-09 01:00:00,6,25.44,0.275
2024-05-09 02:00:00,4,25.87,0.233
2024-05-09 03:00:00,5,24.12,0.245
2024-05-09 04:00:00,4,26.06,0.249
2024-05-09 05:00:00,5,25.91,0.323
2024-05-09 06:00:00,5,24.22,0.28
2024-05-09 07:00:00,4,21.57,0.235
2024-05-09 08:00:00,3,23.25,0.156
2024-05-09 09:00:00,4,28.15,0.203
2024-05-09 10:00:00,2,21.64,0.242
2024-05-09 11:00:00,1,27.66,0.233
2024-05-09 12:00:00,1,21.57,0.294
2024-05-09 13:00:00,1,23.49,0.227
2024-05-09 14:00:00,2,24.29,0.281
2024-05-09 15:00:00,3,28.61,0.165
2024-05-09 16:00:00,0,25.11,0.213
2024-05-09 17:00:00,4,24.63,0.274
2024-05-09 18:00:00,0,23.2,0.342
2024-05-09 19:00:00,2,26.12,0.232
2024-05-09 20:00:00,0,24.06,0.28
2024-05-09 21:00:00,0,24.63,0.305
2024-05-09 22:00:00,0,24.38,0.286
2024-05-09 23:00:00,2,26.55,0.276
2024-05-10 00:00:00,3,26.64,0.221
2024-05-10 01:00:00,4,23.35,0.314
2024-05-10 02:00:00,2,23.88,0.172
2024-05-10 03:00:00,2,23.7,0.175
2024-05-10 04:00:00,3,25.53,0.332
2024-05-10 05:00:00,4,26.98,0.256
2024-05-10 06:00:00,4,25.58,0.176
2024-05-10 07:00:00,2,20.81,0.166
2024-05-10 08:00:00,4,26.73,0.164
